map,period,vehicle ID,start time,duration,tags
i80,0500-0515,1970,610.6,20,lane-change
i80,0500-0515,2116,610.6,20,lane-change
i80,0400-0415,1953,611.6,20,lane-change
i80,0400-0415,1991,612.0,20,lane-change
i80,0400-0415,2055,612.0,20,lane-change
i80,0400-0415,2027,612.2,20,lane-change
i80,0400-0415,2000,612.7,20,lane-change
i80,0515-0530,1810,612.8,20,lane-change
i80,0515-0530,1577,613.7,20,lane-change
i80,0500-0515,1930,614.4,20,lane-change
i80,0400-0415,2043,614.5,20,lane-change
i80,0515-0530,1578,615.1,20,lane-change
i80,0400-0415,2007,615.1,20,lane-change
i80,0400-0415,1969,615.2,20,lane-change
i80,0400-0415,1977,615.9,20,lane-change
i80,0515-0530,1559,616.4,20,lane-change
i80,0500-0515,1974,616.7,20,lane-change
i80,0515-0530,1662,616.9,20,lane-change
i80,0500-0515,1833,616.9,20,lane-change
i80,0500-0515,1832,617.0,20,lane-change
i80,0400-0415,2010,617.7,20,lane-change
i80,0500-0515,1985,618.1,20,lane-change
i80,0500-0515,2040,618.2,20,lane-change
i80,0500-0515,2033,618.5,20,lane-change
i80,0500-0515,1981,619.5,20,lane-change
i80,0400-0415,1989,620.2,20,cutoff
i80,0400-0415,2144,620.7,20,lane-change
i80,0400-0415,2102,620.9,20,lane-change
i80,0500-0515,1815,621.8,20,lane-change
i80,0500-0515,1816,622.1,20,lane-change
i80,0400-0415,2147,622.7,20,cutoff
i80,0515-0530,1608,622.9,20,lane-change
i80,0400-0415,2147,623.5,20,lane-change
i80,0515-0530,1557,623.8,20,lane-change
i80,0500-0515,2010,624.4,20,lane-change
i80,0500-0515,1801,624.7,20,lane-change
i80,0515-0530,1813,624.8,20,lane-change
i80,0500-0515,1945,624.8,20,lane-change
i80,0500-0515,1867,625.2,20,lane-change
i80,0515-0530,1680,625.9,20,lane-change
i80,0515-0530,1628,626.0,20,cutoff
i80,0400-0415,2087,626.4,20,lane-change
i80,0500-0515,1942,627.0,20,lane-change
i80,0515-0530,1639,627.1,20,lane-change
i80,0500-0515,1859,628.5,20,lane-change
i80,0400-0415,2060,629.0,20,lane-change
i80,0515-0530,1466,629.6,20,lane-change
i80,0500-0515,2189,629.7,20,lane-change
i80,0515-0530,1623,630.1,20,lane-change
i80,0515-0530,1686,630.2,20,lane-change
i80,0500-0515,1989,630.2,20,lane-change
i80,0515-0530,1680,630.4,20,cutoff
i80,0400-0415,2102,630.4,20,lane-change
i80,0500-0515,1864,630.7,20,lane-change
i80,0500-0515,2027,630.8,20,lane-change
i80,0500-0515,1864,630.8,20,cutoff
i80,0500-0515,1941,631.2,20,lane-change
i80,0500-0515,2006,631.9,20,lane-change
i80,0400-0415,2087,632.2,20,lane-change
i80,0400-0415,2064,632.3,20,lane-change
i80,0500-0515,1947,633.1,20,lane-change
i80,0400-0415,2151,633.4,20,lane-change
i80,0400-0415,2043,633.6,20,lane-change
i80,0515-0530,1694,633.9,20,lane-change
i80,0500-0515,2296,634.5,20,lane-change
i80,0500-0515,2066,634.8,20,lane-change
i80,0400-0415,2033,635.9,20,lane-change
i80,0515-0530,1611,636.2,20,lane-change
i80,0500-0515,2010,636.4,20,lane-change
i80,0515-0530,1620,636.6,20,lane-change
i80,0500-0515,2082,636.6,20,lane-change
i80,0500-0515,2159,637.7,20,lane-change
i80,0515-0530,1639,637.9,20,lane-change
i80,0500-0515,2025,638.6,20,lane-change
i80,0500-0515,1918,638.7,20,lane-change
i80,0500-0515,2036,638.9,20,lane-change
i80,0500-0515,2116,639.3,20,lane-change
i80,0500-0515,2159,639.7,20,lane-change
i80,0400-0415,2101,639.7,20,lane-change
i80,0500-0515,2153,639.9,20,lane-change
i80,0515-0530,1620,640.2,20,lane-change
i80,0515-0530,1471,640.3,20,lane-change
i80,0515-0530,1729,641.1,20,lane-change
i80,0515-0530,1792,641.1,20,lane-change
i80,0400-0415,2055,641.2,20,lane-change
i80,0500-0515,1811,641.3,20,lane-change
i80,0515-0530,1620,641.6,20,overtake
i80,0500-0515,1972,641.9,20,lane-change
i80,0500-0515,1966,642.0,20,lane-change
i80,0400-0415,2104,642.1,20,lane-change
i80,0500-0515,2189,642.2,20,lane-change
i80,0500-0515,1978,642.7,20,lane-change
i80,0500-0515,2048,642.9,20,lane-change
i80,0500-0515,2083,642.9,20,lane-change
i80,0500-0515,1918,643.3,20,lane-change
i80,0500-0515,2109,643.5,20,lane-change
i80,0400-0415,2196,643.9,20,lane-change
i80,0500-0515,2060,646.4,20,lane-change
i80,0500-0515,1942,646.5,20,lane-change
i80,0500-0515,2158,646.7,20,lane-change
i80,0500-0515,2252,647.8,20,lane-change
i80,0400-0415,2055,648.2,20,lane-change
i80,0400-0415,2167,648.2,20,lane-change
i80,0500-0515,2132,648.3,20,lane-change
i80,0500-0515,2266,649.4,20,lane-change
i80,0500-0515,2260,649.7,20,lane-change
i80,0500-0515,1847,650.0,20,lane-change
i80,0400-0415,2145,650.2,20,lane-change
i80,0400-0415,2143,651.3,20,lane-change
i80,0500-0515,2067,652.3,20,lane-change
i80,0500-0515,2296,652.3,20,lane-change
i80,0500-0515,2027,652.4,20,lane-change
i80,0515-0530,1584,653.2,20,lane-change
i80,0515-0530,1706,653.8,20,lane-change
i80,0400-0415,2235,654.0,20,lane-change
i80,0500-0515,2083,654.1,20,lane-change
i80,0400-0415,2252,654.1,20,lane-change
i80,0500-0515,2072,654.5,20,lane-change
i80,0400-0415,2234,655.2,20,lane-change
i80,0515-0530,1584,655.8,20,lane-change
i80,0500-0515,2115,656.1,20,lane-change
i80,0500-0515,2110,656.9,20,lane-change
i80,0500-0515,2109,657.0,20,cutoff
i80,0400-0415,2182,657.0,20,lane-change
i80,0400-0415,2055,657.2,20,lane-change
i80,0400-0415,2097,658.5,20,lane-change
i80,0500-0515,2189,658.6,20,lane-change
i80,0500-0515,2342,658.6,20,lane-change
i80,0500-0515,2122,658.7,20,lane-change
i80,0500-0515,2342,658.7,20,cutoff
i80,0400-0415,2148,659.1,20,lane-change
i80,0400-0415,1969,659.9,20,lane-change
i80,0400-0415,2302,660.7,20,lane-change
i80,0400-0415,2055,661.7,20,lane-change
i80,0400-0415,2315,661.9,20,lane-change
i80,0515-0530,1715,662.0,20,lane-change
i80,0500-0515,2123,662.1,20,lane-change
i80,0400-0415,2243,662.8,20,lane-change
i80,0400-0415,2089,663.6,20,lane-change
i80,0515-0530,1486,664.4,20,lane-change
i80,0500-0515,2134,665.0,20,lane-change
i80,0500-0515,2148,665.0,20,lane-change
i80,0515-0530,1780,665.6,20,lane-change
i80,0400-0415,2344,665.8,20,lane-change
i80,0400-0415,2161,666.1,20,lane-change
i80,0515-0530,1726,667.5,20,lane-change
i80,0515-0530,1524,667.7,20,cutoff
i80,0400-0415,2286,667.7,20,lane-change
i80,0500-0515,2871,668.3,20,cutoff
i80,0500-0515,2301,670.2,20,lane-change
i80,0400-0415,2102,670.2,20,lane-change
i80,0500-0515,2342,670.7,20,lane-change
i80,0400-0415,2148,670.7,20,lane-change
i80,0500-0515,2043,670.9,20,lane-change
i80,0500-0515,2010,672.2,20,lane-change
i80,0400-0415,2185,672.6,20,lane-change
i80,0400-0415,2178,673.0,20,lane-change
i80,0400-0415,2053,673.2,20,lane-change
i80,0400-0415,2272,673.8,20,lane-change
i80,0515-0530,1584,674.1,20,lane-change
i80,0400-0415,2331,675.8,20,lane-change
i80,0500-0515,2278,676.0,20,lane-change
i80,0515-0530,1741,676.7,20,lane-change
i80,0500-0515,2344,677.5,20,lane-change
i80,0515-0530,1740,678.2,20,lane-change
i80,0500-0515,2152,678.3,20,lane-change
i80,0500-0515,2481,678.8,20,lane-change
i80,0500-0515,2102,679.8,20,lane-change
i80,0500-0515,2474,679.9,20,lane-change
i80,0400-0415,2192,680.1,20,lane-change
i80,0500-0515,2260,680.4,20,lane-change
i80,0500-0515,2122,680.7,20,lane-change
i80,0400-0415,2302,682.2,20,lane-change
i80,0400-0415,2202,683.0,20,lane-change
i80,0500-0515,2082,683.2,20,lane-change
i80,0400-0415,2243,683.9,20,lane-change
i80,0400-0415,2191,684.6,20,lane-change
i80,0515-0530,1752,684.8,20,lane-change
i80,0500-0515,2072,684.9,20,lane-change
i80,0500-0515,2064,684.9,20,cutoff
i80,0400-0415,2208,684.9,20,lane-change
i80,0400-0415,2154,685.3,20,lane-change
i80,0515-0530,1534,685.4,20,lane-change
i80,0400-0415,2239,686.5,20,lane-change
i80,0500-0515,2251,687.8,20,lane-change
i80,0400-0415,2258,688.3,20,lane-change
i80,0400-0415,2285,689.1,20,lane-change
i80,0515-0530,1765,689.5,20,lane-change
i80,0400-0415,2254,689.9,20,lane-change
i80,0500-0515,2165,690.3,20,lane-change
i80,0500-0515,2117,691.3,20,lane-change
i80,0515-0530,1536,691.6,20,cutoff
i80,0400-0415,2148,691.8,20,lane-change
i80,0400-0415,2263,691.9,20,lane-change
i80,0500-0515,2197,692.4,20,lane-change
i80,0400-0415,2241,693.1,20,lane-change
i80,0500-0515,2368,693.3,20,lane-change
i80,0500-0515,2183,693.4,20,lane-change
i80,0400-0415,2182,693.4,20,lane-change
i80,0515-0530,1519,694.1,20,lane-change
i80,0400-0415,2259,694.6,20,cutoff
i80,0400-0415,2259,694.7,20,lane-change
i80,0515-0530,1774,695.2,20,lane-change
i80,0515-0530,1578,695.3,20,lane-change
i80,0500-0515,2109,695.5,20,lane-change
i80,0500-0515,2365,695.7,20,lane-change
i80,0515-0530,1860,696.1,20,lane-change
i80,0400-0415,2313,696.3,20,lane-change
i80,0400-0415,2297,696.5,20,lane-change
i80,0500-0515,2201,698.0,20,lane-change
i80,0515-0530,1741,698.5,20,lane-change
i80,0400-0415,2280,698.6,20,lane-change
i80,0500-0515,2148,699.2,20,lane-change
i80,0500-0515,1895,699.5,20,lane-change
i80,0400-0415,2251,699.6,20,lane-change
i80,0515-0530,1793,699.7,20,lane-change
i80,0400-0415,2306,700.1,20,lane-change
i80,0400-0415,2254,700.4,20,lane-change
i80,0515-0530,1546,700.5,20,lane-change
i80,0500-0515,2219,700.8,20,lane-change
i80,0400-0415,2241,701.7,20,lane-change
i80,0500-0515,2497,702.0,20,lane-change
i80,0400-0415,2299,702.0,20,lane-change
i80,0500-0515,2560,702.3,20,lane-change
i80,0500-0515,2250,702.8,20,lane-change
i80,0515-0530,1599,703.0,20,lane-change
i80,0400-0415,2392,703.1,20,lane-change
i80,0400-0415,2358,704.0,20,lane-change
i80,0400-0415,2304,704.4,20,lane-change
i80,0500-0515,2259,705.1,20,lane-change
i80,0400-0415,2314,705.4,20,lane-change
i80,0400-0415,2367,705.5,20,lane-change
i80,0500-0515,2266,706.8,20,lane-change
i80,0400-0415,2326,707.3,20,lane-change
i80,0400-0415,2314,707.7,20,lane-change
i80,0400-0415,2285,708.0,20,lane-change
i80,0400-0415,2359,708.2,20,lane-change
i80,0515-0530,1604,708.5,20,lane-change
i80,0400-0415,2197,708.6,20,lane-change
i80,0400-0415,2321,709.6,20,lane-change
i80,0500-0515,2421,710.3,20,lane-change
i80,0400-0415,2394,710.4,20,lane-change
i80,0400-0415,2326,710.5,20,lane-change
i80,0400-0415,2351,711.0,20,lane-change
i80,0400-0415,2369,711.9,20,lane-change
i80,0400-0415,2340,712.2,20,lane-change
i80,0400-0415,2241,714.0,20,lane-change
i80,0400-0415,2420,714.4,20,lane-change
i80,0500-0515,2300,714.9,20,lane-change
i80,0400-0415,2349,715.1,20,lane-change
i80,0515-0530,1969,715.3,20,lane-change
i80,0515-0530,1729,716.9,20,lane-change
i80,0400-0415,2379,717.2,20,lane-change
i80,0400-0415,2378,717.6,20,lane-change
i80,0400-0415,2306,717.7,20,lane-change
i80,0500-0515,2486,718.0,20,cutoff
i80,0515-0530,1687,718.3,20,lane-change
i80,0500-0515,2506,719.5,20,cutoff
i80,0400-0415,2368,719.5,20,lane-change
i80,0400-0415,2359,720.5,20,lane-change
i80,0500-0515,2360,721.0,20,lane-change
i80,0500-0515,2296,721.4,20,lane-change
i80,0500-0515,2312,722.6,20,lane-change
i80,0400-0415,2272,722.6,20,lane-change
i80,0400-0415,2387,723.0,20,lane-change
i80,0400-0415,2385,724.0,20,lane-change
i80,0400-0415,2356,724.9,20,lane-change
i80,0500-0515,2335,725.0,20,lane-change
i80,0400-0415,2451,725.0,20,lane-change
i80,0500-0515,2561,725.3,20,lane-change
i80,0515-0530,1994,725.4,20,lane-change
i80,0515-0530,1828,725.7,20,lane-change
i80,0400-0415,2389,726.0,20,lane-change
i80,0400-0415,2400,726.0,20,lane-change
i80,0500-0515,2506,726.1,20,cutoff
i80,0400-0415,2378,726.1,20,lane-change
i80,0515-0530,1921,726.7,20,lane-change
i80,0400-0415,2280,727.4,20,lane-change
i80,0400-0415,2438,728.1,20,lane-change
i80,0500-0515,2333,728.3,20,lane-change
i80,0500-0515,2531,728.3,20,lane-change
i80,0500-0515,2595,728.9,20,lane-change
i80,0400-0415,2429,728.9,20,lane-change
i80,0515-0530,1844,729.0,20,lane-change
i80,0400-0415,2382,729.0,20,lane-change
i80,0400-0415,2761,729.4,20,lane-change
i80,0515-0530,1633,729.6,20,lane-change
i80,0400-0415,2427,730.2,20,lane-change
i80,0500-0515,2301,730.7,20,lane-change
i80,0500-0515,2187,730.7,20,cutoff
i80,0400-0415,2385,730.7,20,lane-change
i80,0400-0415,2448,730.9,20,lane-change
i80,0515-0530,1850,731.1,20,lane-change
i80,0400-0415,2437,731.5,20,lane-change
i80,0500-0515,2531,731.6,20,lane-change
i80,0400-0415,2410,732.1,20,lane-change
i80,0400-0415,2465,732.4,20,lane-change
i80,0400-0415,2420,733.2,20,lane-change
i80,0500-0515,2366,733.6,20,lane-change
i80,0515-0530,1691,735.2,20,lane-change
i80,0400-0415,2331,735.7,20,lane-change
i80,0400-0415,2387,736.0,20,lane-change
i80,0515-0530,1873,736.9,20,lane-change
i80,0400-0415,2403,737.9,20,lane-change
i80,0515-0530,1773,738.1,20,lane-change
i80,0400-0415,2397,738.8,20,cutoff
i80,0400-0415,2431,739.0,20,lane-change
i80,0400-0415,2368,739.1,20,lane-change
i80,0400-0415,2469,739.6,20,lane-change
i80,0500-0515,2381,740.1,20,lane-change
i80,0400-0415,2767,740.2,20,lane-change
i80,0400-0415,2457,740.3,20,lane-change
i80,0515-0530,1876,740.5,20,lane-change
i80,0400-0415,2313,740.6,20,lane-change
i80,0515-0530,1743,741.0,20,lane-change
i80,0500-0515,2266,741.1,20,lane-change
i80,0400-0415,2378,741.5,20,lane-change
i80,0400-0415,2400,742.7,20,lane-change
i80,0515-0530,1751,742.8,20,lane-change
i80,0400-0415,2761,743.1,20,lane-change
i80,0500-0515,2298,743.4,20,cutoff
i80,0515-0530,1893,744.0,20,lane-change
i80,0400-0415,2438,746.0,20,lane-change
i80,0500-0515,2394,746.1,20,lane-change
i80,0400-0415,2428,746.6,20,lane-change
i80,0400-0415,2466,748.4,20,lane-change
i80,0500-0515,2427,749.8,20,lane-change
i80,0515-0530,1869,750.3,20,lane-change
i80,0400-0415,2410,750.3,20,lane-change
i80,0500-0515,2224,750.4,20,lane-change
i80,0400-0415,2818,750.4,20,lane-change
i80,0400-0415,2471,751.3,20,lane-change
i80,0515-0530,1907,751.7,20,lane-change
i80,0515-0530,1743,751.9,20,lane-change
i80,0500-0515,2407,753.0,20,lane-change
i80,0400-0415,2427,753.3,20,lane-change
i80,0515-0530,1921,753.4,20,lane-change
i80,0500-0515,2413,753.9,20,lane-change
i80,0400-0415,2804,756.0,20,lane-change
i80,0515-0530,1743,756.1,20,lane-change
i80,0400-0415,2758,756.1,20,lane-change
i80,0515-0530,1805,756.7,20,lane-change
i80,0515-0530,1777,756.8,20,lane-change
i80,0515-0530,1873,757.5,20,lane-change
i80,0400-0415,2774,757.9,20,lane-change
i80,0515-0530,1920,758.1,20,lane-change
i80,0400-0415,2767,758.6,20,lane-change
i80,0515-0530,1888,758.7,20,lane-change
i80,0500-0515,2486,759.6,20,cutoff
i80,0515-0530,1942,760.3,20,lane-change
i80,0400-0415,2351,760.3,20,lane-change
i80,0500-0515,2547,761.1,20,lane-change
i80,0515-0530,1926,761.3,20,lane-change
i80,0515-0530,1924,761.9,20,lane-change
i80,0400-0415,2765,762.3,20,lane-change
i80,0515-0530,1932,762.4,20,lane-change
i80,0515-0530,1777,762.5,20,lane-change
i80,0400-0415,2444,762.7,20,lane-change
i80,0515-0530,1860,762.8,20,lane-change
i80,0500-0515,2389,763.2,20,lane-change
i80,0515-0530,1873,763.3,20,lane-change
i80,0400-0415,2816,763.9,20,lane-change
i80,0400-0415,2764,765.3,20,lane-change
i80,0500-0515,2368,766.4,20,lane-change
i80,0500-0515,2519,767.0,20,lane-change
i80,0400-0415,2818,767.1,20,lane-change
i80,0500-0515,2122,768.0,20,lane-change
i80,0500-0515,2251,768.0,20,lane-change
i80,0400-0415,2758,768.9,20,lane-change
i80,0400-0415,2765,769.3,20,lane-change
i80,0500-0515,2312,769.5,20,lane-change
i80,0400-0415,2833,769.6,20,lane-change
i80,0500-0515,2445,770.9,20,lane-change
i80,0515-0530,1886,771.4,20,lane-change
i80,0500-0515,2583,771.4,20,lane-change
i80,0500-0515,2427,771.9,20,lane-change
i80,0400-0415,2792,772.0,20,lane-change
i80,0515-0530,1952,772.4,20,lane-change
i80,0500-0515,2148,772.5,20,lane-change
i80,0500-0515,2388,772.6,20,cutoff
i80,0515-0530,1918,774.9,20,lane-change
i80,0515-0530,1893,775.4,20,lane-change
i80,0400-0415,2437,775.9,20,lane-change
i80,0515-0530,1962,776.7,20,lane-change
i80,0400-0415,2817,778.6,20,lane-change
i80,0400-0415,2885,778.8,20,lane-change
i80,0515-0530,1951,779.3,20,lane-change
i80,0500-0515,2442,779.6,20,lane-change
i80,0400-0415,2815,780.6,20,lane-change
i80,0400-0415,2826,781.2,20,lane-change
i80,0515-0530,1973,781.8,20,lane-change
i80,0515-0530,1975,781.8,20,lane-change
i80,0515-0530,2005,781.8,20,lane-change
i80,0500-0515,2421,781.9,20,lane-change
i80,0500-0515,2455,782.3,20,lane-change
i80,0515-0530,2044,782.5,20,lane-change
i80,0400-0415,2908,782.9,20,lane-change
i80,0400-0415,2836,783.3,20,lane-change
i80,0400-0415,2457,783.8,20,lane-change
i80,0500-0515,2421,784.3,20,lane-change
i80,0500-0515,2072,784.9,20,lane-change
i80,0500-0515,2501,785.0,20,lane-change
i80,0400-0415,2844,786.1,20,lane-change
i80,0515-0530,2001,786.2,20,lane-change
i80,0500-0515,2312,786.5,20,lane-change
i80,0400-0415,2497,787.1,20,lane-change
i80,0400-0415,2420,787.3,20,lane-change
i80,0515-0530,2005,787.8,20,lane-change
i80,0515-0530,1934,789.2,20,lane-change
i80,0515-0530,2158,789.4,20,lane-change
i80,0400-0415,2410,789.8,20,lane-change
i80,0515-0530,2012,790.2,20,lane-change
i80,0400-0415,2901,790.5,20,lane-change
i80,0515-0530,2098,792.2,20,lane-change
i80,0515-0530,2121,792.7,20,cutoff
i80,0500-0515,2476,792.7,20,lane-change
i80,0500-0515,2360,793.5,20,lane-change
i80,0515-0530,2021,793.8,20,lane-change
i80,0515-0530,2011,794.2,20,lane-change
i80,0400-0415,2873,794.4,20,lane-change
i80,0515-0530,1913,794.6,20,cutoff
i80,0500-0515,2484,795.2,20,lane-change
i80,0500-0515,2661,795.7,20,lane-change
i80,0515-0530,2061,796.2,20,lane-change
i80,0400-0415,2869,796.3,20,lane-change
i80,0515-0530,2049,796.6,20,lane-change
i80,0500-0515,2116,797.0,20,lane-change
i80,0515-0530,1960,797.1,20,lane-change
i80,0515-0530,2141,797.2,20,lane-change
i80,0515-0530,1942,797.7,20,lane-change
i80,0515-0530,2082,798.2,20,lane-change
i80,0500-0515,2509,799.3,20,lane-change
i80,0400-0415,2869,799.4,20,lane-change
i80,0515-0530,2151,800.5,20,lane-change
i80,0515-0530,1913,800.6,20,lane-change
i80,0515-0530,2095,800.8,20,lane-change
i80,0500-0515,2661,800.8,20,lane-change
i80,0515-0530,2075,800.9,20,lane-change
i80,0500-0515,2566,801.1,20,lane-change
i80,0515-0530,2034,801.4,20,lane-change
i80,0500-0515,2413,801.9,20,lane-change
i80,0500-0515,2511,802.0,20,lane-change
i80,0400-0415,2438,802.5,20,lane-change
i80,0500-0515,2616,802.7,20,lane-change
i80,0500-0515,2661,803.1,20,lane-change
i80,0400-0415,2825,803.5,20,lane-change
i80,0400-0415,2877,803.7,20,lane-change
i80,0515-0530,2053,804.1,20,lane-change
i80,0515-0530,2089,804.1,20,lane-change
i80,0500-0515,2501,805.6,20,lane-change
i80,0500-0515,2661,805.8,20,overtake
i80,0515-0530,2036,806.1,20,lane-change
i80,0500-0515,2525,806.5,20,lane-change
i80,0400-0415,2767,806.5,20,lane-change
i80,0515-0530,2115,806.8,20,lane-change
i80,0400-0415,2825,808.1,20,lane-change
i80,0515-0530,2123,808.3,20,lane-change
i80,0400-0415,2873,808.9,20,lane-change
i80,0500-0515,2189,809.0,20,lane-change
i80,0515-0530,2205,809.2,20,lane-change
i80,0500-0515,2412,809.4,20,lane-change
i80,0515-0530,2135,809.5,20,lane-change
i80,0515-0530,1969,809.7,20,lane-change
i80,0400-0415,2888,810.0,20,lane-change
i80,0400-0415,2910,810.3,20,lane-change
i80,0400-0415,2869,811.0,20,lane-change
i80,0515-0530,1860,811.5,20,lane-change
i80,0515-0530,2053,811.6,20,lane-change
i80,0515-0530,2162,813.1,20,lane-change
i80,0500-0515,2384,813.2,20,lane-change
i80,0400-0415,2822,813.2,20,lane-change
i80,0400-0415,2911,813.3,20,lane-change
i80,0515-0530,2059,813.6,20,lane-change
i80,0500-0515,2532,814.0,20,lane-change
i80,0400-0415,2767,815.0,20,lane-change
i80,0515-0530,1873,815.1,20,lane-change
i80,0515-0530,2123,815.7,20,lane-change
i80,0500-0515,2616,815.9,20,lane-change
i80,0500-0515,2661,817.0,20,lane-change
i80,0400-0415,2822,817.2,20,lane-change
i80,0500-0515,2211,817.5,20,lane-change
i80,0500-0515,2543,819.2,20,lane-change
i80,0500-0515,2481,819.3,20,lane-change
i80,0400-0415,2883,819.3,20,lane-change
i80,0400-0415,2785,820.3,20,lane-change
i80,0400-0415,2837,820.6,20,lane-change
i80,0500-0515,2283,821.0,20,lane-change
i80,0400-0415,2899,821.4,20,lane-change
i80,0515-0530,2040,821.5,20,lane-change
i80,0500-0515,2725,821.5,20,lane-change
i80,0400-0415,2844,821.5,20,lane-change
i80,0400-0415,2851,821.5,20,lane-change
i80,0500-0515,2499,822.0,20,lane-change
i80,0400-0415,2910,823.4,20,lane-change
i80,0500-0515,2445,823.5,20,lane-change
i80,0500-0515,2558,823.5,20,lane-change
i80,0515-0530,2088,823.6,20,lane-change
i80,0500-0515,2501,824.3,20,lane-change
i80,0515-0530,2053,824.5,20,lane-change
i80,0400-0415,2851,824.6,20,lane-change
i80,0515-0530,2077,824.8,20,lane-change
i80,0500-0515,2609,824.9,20,lane-change
i80,0515-0530,2200,825.1,20,lane-change
i80,0515-0530,2069,825.4,20,lane-change
i80,0400-0415,2822,825.6,20,lane-change
i80,0400-0415,2873,826.8,20,lane-change
i80,0500-0515,2609,827.7,20,lane-change
i80,0400-0415,2911,828.7,20,lane-change
i80,0515-0530,2185,828.8,20,lane-change
i80,0400-0415,2812,828.9,20,lane-change
i80,0500-0515,2566,829.3,20,lane-change
i80,0500-0515,2638,831.5,20,lane-change
i80,0515-0530,1821,832.6,20,lane-change
i80,0515-0530,2085,833.7,20,lane-change
i80,0515-0530,2286,834.1,20,lane-change
i80,0515-0530,2090,834.8,20,lane-change
i80,0500-0515,2860,836.5,20,lane-change
i80,0515-0530,1869,837.4,20,lane-change
i80,0515-0530,1894,838.5,20,lane-change
i80,0500-0515,2344,838.6,20,lane-change
i80,0515-0530,2090,838.9,20,lane-change
i80,0500-0515,2612,839.2,20,lane-change
i80,0400-0415,2904,839.8,20,lane-change
i80,0515-0530,2320,839.9,20,lane-change
i80,0515-0530,2202,840.7,20,lane-change
i80,0515-0530,2007,841.0,20,lane-change
i80,0515-0530,1906,841.3,20,lane-change
i80,0515-0530,2258,841.4,20,lane-change
i80,0500-0515,2521,841.6,20,lane-change
i80,0515-0530,2082,842.3,20,lane-change
i80,0500-0515,2661,842.7,20,lane-change
i80,0500-0515,2630,843.2,20,lane-change
i80,0515-0530,1889,844.2,20,lane-change
i80,0515-0530,2141,844.5,20,cutoff
i80,0515-0530,2141,844.6,20,lane-change
i80,0515-0530,2001,845.0,20,lane-change
i80,0500-0515,2618,845.4,20,lane-change
i80,0400-0415,2873,845.5,20,lane-change
i80,0515-0530,1906,846.3,20,overtake
i80,0515-0530,1906,846.5,20,lane-change
i80,0500-0515,2554,847.3,20,lane-change
i80,0500-0515,2402,847.4,20,lane-change
i80,0500-0515,2669,847.6,20,lane-change
i80,0515-0530,2100,848.4,20,lane-change
i80,0515-0530,2080,848.8,20,lane-change
i80,0500-0515,2514,849.0,20,lane-change
i80,0500-0515,2567,850.3,20,lane-change
i80,0500-0515,2689,850.9,20,lane-change
i80,0500-0515,2670,851.2,20,lane-change
i80,0500-0515,2639,851.3,20,cutoff
i80,0515-0530,2113,851.9,20,lane-change
i80,0500-0515,2681,853.1,20,lane-change
i80,0500-0515,2518,855.1,20,lane-change
i80,0500-0515,2704,855.7,20,lane-change
i80,0515-0530,2079,856.4,20,lane-change
i80,0500-0515,2609,856.7,20,lane-change
i80,0500-0515,2582,857.0,20,lane-change
i80,0515-0530,2119,857.6,20,lane-change
i80,0500-0515,2725,858.7,20,lane-change
i80,0500-0515,2728,859.4,20,lane-change
i80,0500-0515,2595,860.4,20,lane-change
i80,0500-0515,2661,860.6,20,lane-change
i80,0515-0530,2136,861.0,20,lane-change
i80,0500-0515,2711,861.1,20,lane-change
i80,0515-0530,1963,862.4,20,lane-change
i80,0515-0530,2007,862.5,20,lane-change
i80,0500-0515,2609,862.5,20,lane-change
i80,0515-0530,1994,863.7,20,lane-change
i80,0515-0530,2079,863.7,20,lane-change
i80,0515-0530,2049,864.5,20,lane-change
i80,0500-0515,2590,864.6,20,lane-change
i80,0500-0515,2675,865.3,20,lane-change
i80,0515-0530,2153,865.5,20,lane-change
i80,0500-0515,2838,865.6,20,lane-change
i80,0500-0515,2730,866.5,20,lane-change
i80,0500-0515,2542,866.7,20,lane-change
i80,0515-0530,2266,867.6,20,lane-change
i80,0500-0515,2583,869.7,20,lane-change
i80,0500-0515,2743,869.9,20,lane-change
i80,0515-0530,2079,870.7,20,lane-change
i80,0515-0530,2163,870.9,20,lane-change
i80,0500-0515,2711,871.2,20,lane-change
i80,0515-0530,2170,871.8,20,lane-change
i80,0500-0515,2772,874.7,20,lane-change
i80,0515-0530,2079,875.2,20,lane-change
i80,0515-0530,2312,876.3,20,lane-change
i80,0515-0530,2183,877.4,20,lane-change
i80,0515-0530,2082,877.8,20,lane-change
i80,0515-0530,2090,878.7,20,lane-change
i80,0515-0530,2079,880.0,20,lane-change
i80,0515-0530,1973,880.1,20,cutoff
i80,0500-0515,2689,880.5,20,lane-change
i80,0500-0515,2728,880.6,20,lane-change
i80,0500-0515,2841,881.2,20,lane-change
i80,0500-0515,2780,883.2,20,lane-change
i80,0515-0530,2199,885.3,20,lane-change
i80,0500-0515,2822,886.1,20,lane-change
i80,0500-0515,2583,886.2,20,lane-change
i80,0500-0515,2791,886.8,20,lane-change
i80,0500-0515,2669,888.3,20,lane-change
i80,0500-0515,2860,889.6,20,lane-change
i80,0515-0530,2206,891.1,20,lane-change
i80,0515-0530,2245,892.1,20,lane-change
i80,0500-0515,2822,892.6,20,lane-change
i80,0515-0530,2286,893.6,20,lane-change
i80,0500-0515,2831,893.6,20,lane-change
i80,0500-0515,2838,894.5,20,lane-change
